station,measureDate,decimaldate,yearday,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,dotemp,do,secchi,depth,nh4,po4,TDN,chlor_a,phaeopigments_a,tss,pom,pim,,,,,,,,,
PCM,4/22/98,1998.308008,112,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1135,,,16.3,24.8,34,17,6.4,0.7,0.8,4.56,0.254,,1.17,1.89,27.022,21.722,5.3,,,,,,,,,
PCM,5/1/98,1998.332649,121,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1235,,,,,0,23.5,,0.5,2.6,,,,,,,,,,,,,,,,,
PCM,5/28/98,1998.406571,148,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,133,,,28,,,,,0.5,8.5,8.09,0.57,,1.07,1.7,85.311,60.967,24.344,,,,,,,,,
PCM,6/1/98,1998.417522,152,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,725,,,27.3,20.4,0,26.1,3.6,0.3,2.6,,,,,,,,,,,,,,,,,
PCM,6/30/98,1998.49692,181,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,286,,,27.3,20.4,,,3.6,0.3,8.5,8.37,1.66,,5.56,2.67,68.311,40.556,27.756,,,,,,,,,
PCM,7/1/98,1998.499658,182,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,745,,,29.4,39.6,0,29.1,3.7,0.31,0.8,6.49,1.51,,8.33,2.43,67.966,57.011,10.922,,,,,,,,,
PCM,8/25/98,1998.65024,237,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,905,,,28,,0,,,0.4,4,5.96,1.56,,5.24,5.38,,,,,,,,,,,,
PCM,9/30/98,1998.748802,273,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,840,,,23.6,25.5,40,24,4.6,0.38,12.2,4.78,0.571,,4.81,2.15,,,,,,,,,,,,
PCM,10/30/98,1998.830938,303,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1013,,,15,30.8,47,16,6.8,0.87,1.1,5.84,1.26,,0.961,1.36,48.033,25.989,22.044,,,,,,,,,
PCM,12/1/98,1998.918549,335,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,945,,,11.8,30.9,48,13,9,0.55,1.1,,,,0.668,,27.956,24.289,3.667,,,,,,,,,
PCM,12/18/98,1998.965092,352,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1050,,,6.8,25.4,40,,,0.85,2.2,4.68,0.5,,1.43,,,,,,,,,,,,,
PCM,1/28/99,1999.077344,28,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1100,,,9.7,21.6,35,12,8,0.68,1.4,2.59,0.37,,0.641,0.705,22.333,14.711,7.622,,,,,,,,,
PCM,2/25/99,1999.154004,56,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1130,,,3.2,15.5,26,4,11.4,1.26,1.5,1.81,0.307,,1.07,,94.178,87.978,6.2,,,,,,,,,
PCM,3/31/99,1999.247091,90,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1155,JS,FALLING,12.4,21.2,33.82,13,8.6,0.94,15.5,2.25,0.201,,2.14,0.331,27.722,18.067,9.656,,,,,,,,,
PCM,4/28/99,1999.323751,118,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1130,JS,FALLING,15.5,19,31.44,16,7.8,0.57,12.8,0.773,0.457,,2.41,0.429,46.167,37.144,9.022,,,,,,,,,
PCM,5/25/99,1999.397673,145,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1150,JS,FALLING,24,,,22,,0.78,13,,,,1.82,2.37,89.989,53.256,34.733,,,,,,,,,
PCM,6/30/99,1999.496235,181,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1155,JS,FALLING,27.9,30.5,47,28,4.3,NaN,12.5,6.75,1.36,,2.14,3.92,287.7,233.256,54.444,,,,,,,,,
PCM,7/31/99,1999.581109,212,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1315,JS,FALLING,30.4,,,30,,0.5,6.9,4.59,1.5,,,,114.422,39.667,74.756,,,,,,,,,
PCM,9/9/99,1999.690623,252,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1220,JS,FALLING,27.3,,,27,,0.25,7,15,1.19,,1.82,3.34,704.878,417.089,287.789,,,,,,,,,
PCM,9/29/99,1999.74538,272,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1400,JS,FALLING,26,30,,24,5.6,0.83,11.1,6.35,1.18,,1.6,0.983,198.278,71.233,127.044,,,,,,,,,
PCM,11/3/99,1999.841205,307,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1025,JS,FALLING,9.1,25,,12,7.1,0.74,10.5,7.11,1.03,,0.96,0.235,148.578,74.344,74.233,,,,,,,,,
PCM,11/30/99,1999.915127,334,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1400,JS,FALLING,8.8,30.4,47.19,9,8.8,0.95,10,2.14,0.57,,0.427,1.32,100.978,26.656,74.322,,,,,,,,,
PCM,12/2/99,1999.920602,336,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1,DRS,FALLING,11.4,31,41.98,11.8,7.1,0.9,11,1.6,0.77,,0.854,0.716,,,,,,,,,,,,
PCM,1/27/00,2000.073922,27,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1400,JS,FALLING,4.8,27.7,43.9,5,11.3,0.8,8.5,1.87,0.006,,4.17,2.94,22.944,19.667,3.278,,,,,,,,,
PCM,2/24/00,2000.150582,55,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1420,JS,FALLING,13,30.1,46.33,13.5,7.8,0.76,9,2.78,0.262,,0.85,1.31,60.722,52.556,8.167,,,,,,,,,
PCM,3/27/00,2000.238193,87,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1530,JS,FALLING,16.2,31.2,47.81,16,7,0.88,8.5,2.34,0.5,,1.74,1.21,24.911,24.733,0.178,,,,,,,,,
PCM,4/25/00,2000.317591,116,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,700,JS,FALLING,21.9,34.1,52,22,6.1,0.8,8.7,0.989,0.325,,4.43,1.03,35.831,28.787,7.044,,,,,,,,,
PCM,6/28/00,2000.492813,180,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1038,"JS, LB RRC, DAD+",LOW,27.4,29.1,45.07,28,7.8,0.32,15,8.23,0.973,,5.98,4.34,91.367,77.833,13.533,,,,,,,,,
PCM,7/25/00,2000.566735,207,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,941,,,21.6,18.8,30,22.3,4.3,0.39,,11.1,1.13,,1.82,1.55,63.478,54.378,9.1,,,,,,,,,
PCM,10/10/00,2000.77755,284,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1127,,LOW EBB,12.9,29.7,45.85,,,0.71,3,4.96,0.035,,0.961,0.609,67.778,61,6.778,,,,,,,,,
PCM,11/8/00,2000.856947,313,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1145,PHS,LOW,12.1,30.9,47.94,,,0.63,16.4,,,,0.231,0.915,223,184.889,38.111,,,,,,,,,
PCM,12/6/00,2000.933607,341,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,845,PHS,LOW EBB,3.3,28.3,45.03,,,1.69,15.2,0.444,0.096,,0.854,0.043,277.778,264.222,13.556,,,,,,,,,
PCM,2/7/01,2001.106092,38,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1155,PHS,LOW EBB,6.7,28,44.04,,,1.08,8.3,0.691,0.185,,1.39,1.38,204.556,158.778,45.778,,,,,,,,,
PCM,3/8/01,2001.185489,67,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1533,PHS,LOW FLOOD,7.6,28.5,44.65,,,0.93,7.9,0.773,0.295,,0.854,0.716,1331.667,120.333,1211.333,,,,,,,,,
PCM,4/5/01,2001.262149,95,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1230,PHS,LOW FLOOD,11,24.1,38.02,,,0.86,12.2,0.773,0.295,,2.24,,1051.667,89.444,962.222,,,,,,,,,
PCM,5/2/01,2001.336071,122,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1300,PHS,LATE FLOOD,21.3,29.5,45.31,,,0.83,12.1,2.57,0.575,,2.32,1.07,139.778,116.667,23.111,,,,,,,,,
PCM,6/4/01,2001.42642,155,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1153,PHS,LATE EBB,22.7,29.5,53.2,,5.1,0.63,8.7,1.97,0.278,,2.99,0.822,161.333,139.444,21.889,,,,,,,,,
PCM,8/15/01,2001.623546,227,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1155,KO/PS/JKR,LOW FLOOD,28,24,,28,4.6,0.52,2.2,8.38,1.18,,6.94,1.88,1440.111,59,1381.111,,,,,,,,,
PCM,9/12/01,2001.700205,255,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1133,KO/JKR,FLOOD,30,32,,26,5.9,0.64,4,4.79,1.57,,4.11,0.444,249,64.111,184.889,,,,,,,,,
PCM,10/12/01,2001.782341,285,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1157,KMO/JKR,FLOOD,30,32,,19,6.2,0.71,8,6.52,1.4,,0.854,1.39,36.222,33.111,3.111,,,,,,,,,
PCM,11/14/01,2001.87269,318,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1244,KMO/JKR,EBB,11.2,32.2,49.25,11,,0.7,2.5,1.93,1.02,,0.32,0.801,32.222,27.444,7.778,,,,,,,,,
PCM,12/10/01,2001.943874,344,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1015,JKR/KMO,EBB,10.4,33,50.7,10.8,7.5,2.6,2.6,1.74,0.648,,5.23,2.24,33.333,29.667,3.667,,,,,,,,,
PCM,1/22/02,2002.061602,22,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1027,KMO/PHS,FLOOD,5.5,23.9,39.09,5.5,10.2,0.8,12.4,1.18,0.184,,5.23,2.24,22.778,19.556,3.222,,,,,,,,,
PCM,2/21/02,2002.143737,52,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1231,KMO/PHS,FLOOD,11.4,30.8,47.58,11.5,9.6,1.3,9.8,1.1,0.389,,1.5,,32.111,25.222,6.889,,,,,,,,,
PCM,3/26/02,2002.234086,85,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1430,KMO/JKR,MID FLOOD,13.2,29.3,45.23,13,6.5,0.75,10.6,1.39,0.333,,1.07,1.55,35.444,29,6.444,,,,,,,,,
PCM,4/24/02,2002.313484,114,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1326,KMO/JKR,SLACK LOW,17.7,26.7,41.4,17.8,5.2,0.48,8.7,2.61,,,3.42,0.844,24.556,22.222,2.333,,,,,,,,,
PCM,5/21/02,2002.387406,141,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1445,KMO,MID FLOOD,18.5,31.7,48.83,18.5,5.3,0.77,3.2,1.49,0.59,,2.78,0.81,26.889,26.333,0.556,,,,,,,,,
PCM,6/21/02,2002.472279,172,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1559,KMO,MID FLOOD,26.1,34,51.8,26,4.4,0.57,3,2.59,1.04,,0.641,0.817,43.667,36.222,7.444,,,,,,,,,
PCM,7/22/02,2002.557153,203,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1434,KMO/PHS/JOE M/+,SLACK LOW,30.1,35.6,54,30.5,4.9,0.21,10.1,0.862,1.04,,19.33,3.99,66.556,58.111,8.444,,,,,,,,,
PCM,8/20/02,2002.63655,232,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1442,KMO/ JOE M,EARLY FLOOD,30.5,35.3,53.7,30.5,2.4,0.012,1.2,5.22,1.52,,10.2,2.94,35,,,,,,,,,,,
PCM,9/30/02,2002.748802,273,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1222,KMO,MID FLOOD,23.7,31.6,48.47,24,2.7,0.98,2.9,8.96,1.58,,1.28,0.662,21.778,26.111,5.667,,,,,,,,,
PCM,10/17/02,2002.795346,290,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1144,KMO/JKR,LATE EBB,17.1,29.5,45.43,17,2.8,0.42,3.3,3.05,1.42,,2.08,0.272,79.889,72.444,7.444,,,,,,,,,
PCM,11/19/02,2002.885695,323,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1528,KMO,SLACK LOW,11.3,16.6,26.97,11,3,0.45,10.8,5.49,0.833,,0.748,0.064,51.556,42.556,9,,,,,,,,,
PCM,12/17/02,2002.962355,351,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1413,KMO/PHS,EARLY FLOOD,5.2,25,39.82,,6,0.86,7.8,1.69,0.444,,2.03,0.822,29.444,24.556,4.889,,,,,,,,,
PCM,4/14/03,2003.285421,104,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1546,KMO/BS,EARLY FLOOD,15.5,17.1,27.78,15.9,8,0.42,4.6,4.78,0.202,,2.14,1.23,43.222,37.556,5.667,,,,,,,,,
PCM,6/27/03,2003.488022,178,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1334,KMO,LATE EBB,30.3,27.8,43.34,30,6.3,0.32,6.7,2.36,0.659,,10.2,5.63,49.444,43,6.444,,,,,,,,,
PCM,7/28/03,2003.572895,209,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1450,KMO,LATE EBB,30.9,29.5,45.7,30.5,6.4,0.36,8.8,2.73,1.02,,16.1,7.89,45.667,40.556,5.111,,,,,,,,,
PCM,8/27/03,2003.655031,239,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1348,KMO,LATE EBB,29.4,23,36.54,29,3.8,0.2,7.4,4.91,0.683,,6.3,3.44,107.667,94,13.667,,,,,,,,,
PCM,11/7/03,2003.852156,311,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1156,KMO/BJS,MID EBB,20.4,24,37.83,20.5,5.7,0.43,7.5,2.3,0.339,,0.748,1.19,60.333,53.333,7,,,,,,,,,
PCM,12/9/03,2003.939767,343,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1416,KMO/BJS,LATE EBB,4.7,26.4,41.97,5,11.8,1,10.2,1.14,0.389,,,,19,15.556,3.444,,,,,,,,,
PCM,2/20/04,2004.13963,51,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1416,KMO/BJS,LATE EBB,7.1,26.4,41.66,7,12,0.91,9.5,1.92,0.145,,,,23.333,18.778,4.556,,,,,,,,,
PCM,4/16/04,2004.29295,107,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1320,,,13.1,17.4,28,13,7.1,0.39,7.5,5.33,0.315,,,,29.444,23.222,6.222,,,,,,,,,
PCM,6/29/04,2004.495551,181,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1108,KIM/JLM,LATE EBB,27.4,23.6,37,25,4.5,0.28,5.9,9.76,0.73,,,,144.222,136.111,8.111,,,,,,,,,
PCM,7/30/04,2004.580424,212,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1300,JLM,LATE EBB,28.2,11.3,18.74,,,2.6,4.1,15.9,1.61,,,,41.111,34.111,7,,,,,,,,,
PCM,8/26/04,2004.654346,239,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1230,Josh/Brandon/Kim,LOW,26.8,14.5,23.65,,,0.36,10.3,9.16,2.84,,,,44.333,36.222,8.111,,,,,,,,,
PCM,9/30/04,2004.750171,274,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1610,KMO/BJS,LATE EBB,23.5,28.4,43.95,23.5,12.1,0.6,10.3,,,,,,,,,,,,,,,,,
PCM,10/26/04,2004.821355,300,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1457,BJS/JLM,LATE EBB,15.4,27.6,42.86,15.8,8.1,0.83,9.9,2.28,1.4,,,,45.556,41.667,3.889,,,,,,,,,
PCM,11/10/04,2004.862423,315,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1147,Josh/Brandon,LATE EBB,10.1,27.9,43.59,10.5,7.9,1.27,8.3,4.45,0.986,,,,,,,,,,,,,,,
PCM,12/8/04,2004.939083,343,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1133,KMO/BJS,LATE EBB,13,22.9,36.17,13.1,9.4,1.08,10.1,,,,,,,,,,,,,,,,,
PCM,2/9/05,2005.111567,40,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,Josh/Br,,,,,,,NaN,,,,,,,,,,,,,,,,,,
PCM,3/22/05,2005.223819,81,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1151,BJS/JLM,MID EBB,11,21.2,33.76,10.9,10.2,1.12,9.5,,,,,,27.55556667,7.7778,19.7778,,,,,,,,,
PCM,4/18/05,2005.297741,108,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1145,JLM/BJS,EARLY FL,11.5,18.9,30.47,12.1,8.7,0.89,10.3,2.23,0.230666667,27.386,,,37.7778,7.555566667,30.22223333,,,,,,,,,
PCM,5/18/05,2005.379877,138,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1115,BJS/JLM,LATE EBB,19.6,25,39.31,19.1,5.7,0.56,8.2,1.593333333,0.401166667,22.95333333,,,41.44443333,11.7778,29.66666667,,,,,,,,,
PCM,6/21/05,2005.472964,172,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1426,BJS/JLM,LATE EBB,24.3,29.2,45.14,24.3,7.2,0.51,8.7,2.02,0.382333333,,,,42.44443333,8.333333333,34.1111,,,,,,,,,
PCM,7/20/05,2005.552361,201,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1419,JLM/BJS,EARLY FL,32.5,27.1,42.47,31.1,5.9,0.33,8.3,0.683,1.83,37.63333333,,,53.33333333,7.6667,45.66666667,,,,,,,,,
PCM,9/1/05,2005.670089,244,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1405,JLM,LATE EBB,28.6,21.3,34.19,30,5,0.33,10,,,63.83333333,18.53,53.45333333,60,14,46,,,,,,,,,
PCM,9/29/05,2005.746749,272,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1234,KMO/JLM,LATE EBB,23.5,30.7,47.24,23.5,4.9,0.51,8.5,6.953333333,2.313333333,39.16666667,4.625,13.855,33.1111,3.333333333,29.77776667,,,,,,,,,
PCM,10/31/05,2005.83436,304,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,KMO/ART,LATE EBB,12.1,28.3,44.02,13,5.8,1.04,7.9,2.41,0.213,37.99,4.27,9.26,22.00003333,3.555533333,18.44443333,,,,,,,,,
PCM,11/16/05,2005.878166,320,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1307,KMO/JLM,MID EBB,18,30.4,46.75,18,7.4,0.46,10,5.52,0.7665,21.26666667,1.775,7.265,48.66666667,5.8889,42.7778,,,,,,,,,
PCM,12/12/05,2005.94935,346,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1147,KMO/JLM,LATE EBB,,,,4.8,12.8,NaN,9.1,1.856666667,0.085933333,42.33333333,1.893333333,5.886666667,23.66666667,3.333333333,20.33333333,,,,,,,,,
PCM,3/28/06,2006.239562,87,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1304,KMO/ART,LATE EBB,11.7,31.6,48.47,11.8,9.52,0.86,10.3,2.796666667,0.0122,21.6,1.42,4.91,29.66666667,5.444433333,24.2222,,,,,,,,,
PCM,4/25/06,2006.316222,115,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1254,KMO/ART,LATE EBB,21.4,27.3,42.44,21.4,6.17,0.71,9.1,2.05,,26.95,2.845,13.325,33.2222,7.333333333,25.8889,,,,,,,,,
PCM,5/23/06,2006.392882,143,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,,,,,,,,NaN,,,,32.5,,,,,,,,,,,,,,
PCM,5/24/06,2006.395619,144,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1216,KMO/ART,LATE EBB,20,32.7,49.88,20,5.47,0.41,10.1,7.586666667,1.633333333,,4.985,14.715,38.1111,5.555566667,32.55556667,,,,,,,,,
PCM,6/22/06,2006.475017,173,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1208,KMO/ART,LATE EBB,28.7,29.2,45.3,28.6,5.31,0.48,8.2,2.296666667,0.334666667,71.8,17.58,49.84333333,65.66666667,14.8889,50.7778,,,,,,,,,
PCM,7/21/06,2006.554415,202,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1242,KMO/ART,EARLY FL,29.9,30.9,47.6,30,4.77,0.3,5,0.957,1.656666667,41.84366667,29.22,86.35,57.44443333,6.555566667,50.88886667,,,,,,,,,
PCM,8/21/06,2006.639288,233,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1302,KMO/DB,LATE EBB,28.9,23,36.5,28.9,4.21,0.3,10.4,12.3,0.968,30.86466667,19.24,56.415,121.4444667,8.444433333,112.9999667,,,,,,,,,
PCM,9/18/06,2006.715948,261,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1343,KMO/DB,EARLY FL,24.2,23.4,36.93,24.1,3.64,0.64,8.2,4.276666667,0.994,40.74966667,3.205,14.68,28.66666667,4.666633333,24,,,,,,,,,
PCM,11/3/06,2006.841889,307,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1246,KMO/DB,LATE EBB,12.1,25.4,39.83,12.1,7.25,0.58,10.5,6.17,0.747,30.408,1.423333333,5.91,31.33333333,4.444433333,26.8889,,,,,,,,,
PCM,12/5/06,2006.9295,339,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,KMO/ART,,,,,,,NaN,,,,,,,,,,,,,,,,,,
PCM,2/28/07,2007.162218,59,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1233,KMO/CB/,LATE EBB,8.2,24.5,38.86,8.2,11.61,1.07,13.4,1.339,,28.25666667,12.35333333,41.875,23.11113333,5.7778,17.33333333,,,,,,,,,
PCM,3/29/07,2007.241615,88,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1240,KMO/CB/,LATE EBB,15.6,27.7,43.01,15.4,8.28,0.71,9.4,2.676666667,0.762333333,28.9,3.796666667,11.78,29.8889,7.555533333,22.33333333,,,,,,,,,
PCM,4/26/07,2007.318275,116,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,925,KMO/DB/,MID EBB,17.8,28.7,44.29,17.8,7.11,0.33,7.3,2.866666667,0.339333333,,2.133333333,10.95,67.1111,5,62.11113333,,,,,,,,,
PCM,5/30/07,2007.411362,150,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1410,KMO/DB,LATE EBB,26.3,30.2,46.48,26.3,5.62,0.64,5,5.023333333,0.717666667,42.55,1.425,8.286666667,38.22223333,8.222233333,30.00003333,,,,,,,,,
PCM,6/26/07,2007.485284,177,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1254,KMO/CB,EARLY FL,28.1,31.8,48.8,28.1,4.73,0.38,8.2,4.11,0.717666667,39.83333333,8.905,30.61,39.6667,6.444433333,33.2222,,,,,,,,,
PCM,7/26/07,2007.56742,207,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1212,KMO/DB,LATE EBB,28.7,33,50.3,28.7,3.88,0.18,8,2.826666667,1.523333333,,,,46.55556667,3.1111,43.44446667,,,,,,,,,
PCM,8/24/07,2007.646817,236,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1221,KMO/CB,LATE EBB,27.5,30.9,47.6,27.6,3.38,0.43,10,,3.83,55.86666667,,,35.44443333,5.555533333,29.8889,,,,,,,,,
PCM,9/24/07,2007.731691,267,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1252,kmo/cb,LATE EBB,24,34.3,52.1,24.1,3.58,0.43,10.2,11.86666667,2.713333333,57.9,4.273333333,13.75333333,370.7777667,4.8889,365.8888667,,,,,,,,,
PCM,10/23/07,2007.811088,296,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1224,KMO/CB,LATE EBB,21.6,35.4,53.6,21.6,4.49,0.53,10,4.68,2.62,39.4,4.746666667,17.05666667,32.7778,5.2222,27.55556667,,,,,,,,,
PCM,11/7/07,2007.852156,311,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1311,KMO/CB,LATE EBB,10.7,31.2,49.07,10.7,7.31,0.64,10.5,4.706666667,2.34,26.4,0.71,4.7,30.88886667,4.444433333,26.44443333,,,,,,,,,
PCM,2/19/08,2008.136893,50,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1304,KMO/CB,LATE EBB,10.2,23,36.48,10.2,8.75,0.53,11.5,1.022666667,0.194,32.63333333,,,26.44443333,3.555566667,22.8889,,,,,,,,,
PCM,3/18/08,2008.213552,78,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1329,KMO/DB,LATE EBB,10.5,26.8,41.95,10.6,8.35,0.66,11,,,38.25,,,32.1111,5.555533333,26.55556667,,,,,,,,,
PCM,4/16/08,2008.29295,107,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1306,KMO/CB,LATE EBB,13.9,26.8,41.83,14,6.8,0.79,11,,,35.95,,,25.11113333,3.333333333,21.77776667,,,,,,,,,
PCM,5/13/08,2008.366872,134,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1242,KMO/DB,EARLY FL,16.2,27,42.09,16.2,6.01,NaN,9.3,,,27.5,,,35.44443333,6.000033333,29.44446667,,,,,,,,,
PCM,7/15/08,2008.539357,197,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,KMO/DB,,,,,,,NaN,,,,,,,,,,,,,,,,,,
PCM,10/9/08,2008.774812,283,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1123,KMO/DB/CB,EARLY FLOOD,20.7,29.1,44.92,20.7,4.4,0.58,10,,,42.06666667,,,,,,,,,,,,,,
PCM,4/23/09,2009.311431,113,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1507,KMO/CB,EARLY FLOOD,17.5,24.3,38.1,18,6,NaN,11.4,10.36666667,7.826666667,,,,,,,,,,,,,,,
PCM,12/1/09,2009.919233,335,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,,,,,,,,NaN,,3.623333333,0.256,,,,,,,,,,,,,,,
PCM,12/3/09,2009.924709,337,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1445,ACS/DMB/CRB,LATE EBB,14,19.6,31.47,,,0.46,,,,,,,,,,,,,,,,,,
PCM,5/24/10,2010.395619,144,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1112,CB/AS/DB,LATE EBB,22.6,26.6,39.44,22.4,4.98,0.38,10.9,,,,,,,,,,,,,,,,,
PCM,5/25/10,2010.398357,145,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,,,,,,,,,NaN,,0.241,0.12,,,,,,,,,,,,,,,
PCM,7/27/11,2011.570157,208,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1255,AS/DB,Late Ebb,32.3,28.3,44.2,31.4,6.34,0.46,12.9,,4.576666667,36.7,35.83733333,9.48384,31.66666667,7.666666667,24,,,,,,,,,
PCM,10/10/11,2011.775496,283,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1423,BR,LATE EBB,20.1,29.1,44.88,20.3,8.5,0.53,10.7,,1.676666667,25.3,,,,,,,,,,,,,,
PCM,1/5/12,2012.013689,5,2,Mainland Creek,Machipongo,37.44484653,-75.83420277,1252,BR,Late Ebb,4.4,27.3,43.24,3.9,10.74,1.37,,,,,3.797333333,2.5988,18.55555555,13.22222222,5.333333332,,,,,,,,,
